,TCGA-06-0001-01A,TCGA-06-0002-01A,TCGA-06-0003-01A,TCGA-06-0004-01A,TCGA-06-0005-01A,TCGA-06-0006-01A,TCGA-06-0007-01A,TCGA-06-0008-01A,TCGA-06-0009-01A,TCGA-06-0010-01A,TCGA-06-0011-01A,TCGA-06-0012-01A,TCGA-06-0013-01A,TCGA-06-0014-01A,TCGA-06-0015-01A,TCGA-06-0016-01A,TCGA-06-0017-01A,TCGA-06-0018-01A,TCGA-06-0019-01A,TCGA-06-0020-01A
GENE_0074,5.882643049361842,5.672425341971495,5.700439718141092,5.044394119358453,6.149747119504682,5.807354922057604,5.78135971352466,6.044394119358453,5.832890014164741,5.727920454563199,5.78135971352466,6.022367813028454,5.754887502163468,5.554588851677638,5.614709844115208,5.426264754702098,5.285402218862249,5.321928094887363,5.754887502163468,5.426264754702098
GENE_0075,6.22881869049588,5.491853096329675,6.0,5.129283016944966,5.700439718141092,5.554588851677638,5.727920454563199,5.523561956057013,5.523561956057013,5.584962500721156,5.129283016944966,5.491853096329675,5.321928094887363,5.554588851677638,5.285402218862249,5.832890014164741,5.672425341971495,5.554588851677638,5.700439718141092,5.700439718141092
GENE_0076,5.832890014164741,5.392317422778761,5.584962500721156,5.78135971352466,5.78135971352466,5.754887502163468,5.554588851677638,5.614709844115208,5.78135971352466,5.78135971352466,5.614709844115208,5.807354922057604,5.78135971352466,5.754887502163468,5.906890595608519,5.643856189774724,5.614709844115208,5.554588851677638,5.882643049361842,6.022367813028454
GENE_0077,5.882643049361842,5.832890014164741,5.857980995127572,5.523561956057013,5.832890014164741,5.906890595608519,5.78135971352466,5.554588851677638,5.727920454563199,5.78135971352466,5.614709844115208,5.832890014164741,5.78135971352466,5.754887502163468,5.491853096329675,5.392317422778761,5.882643049361842,5.807354922057604,5.643856189774724,5.554588851677638
GENE_0078,5.523561956057013,5.754887502163468,5.700439718141092,5.554588851677638,6.149747119504682,5.930737337562887,5.700439718141092,5.247927513443585,5.727920454563199,5.977279923499917,5.392317422778761,5.523561956057013,5.78135971352466,5.857980995127572,5.554588851677638,5.523561956057013,5.754887502163468,5.727920454563199,5.807354922057604,5.754887502163468
GENE_0079,5.584962500721156,5.321928094887363,5.977279923499917,5.321928094887363,5.807354922057604,5.357552004618084,5.807354922057604,5.523561956057013,5.700439718141092,6.087462841250339,5.672425341971495,5.700439718141092,5.727920454563199,5.491853096329675,5.554588851677638,5.643856189774724,5.727920454563199,5.554588851677638,5.614709844115208,5.78135971352466
GENE_0080,5.392317422778761,5.392317422778761,5.78135971352466,5.672425341971495,5.727920454563199,5.643856189774724,5.882643049361842,5.357552004618084,5.727920454563199,5.285402218862249,5.321928094887363,5.700439718141092,5.754887502163468,5.78135971352466,5.554588851677638,5.727920454563199,5.584962500721156,5.643856189774724,5.78135971352466,5.584962500721156
GENE_0081,5.78135971352466,5.78135971352466,5.832890014164741,5.614709844115208,5.491853096329675,5.584962500721156,5.584962500721156,5.426264754702098,5.584962500721156,5.357552004618084,5.614709844115208,5.754887502163468,5.754887502163468,5.392317422778761,5.727920454563199,5.614709844115208,5.392317422778761,5.426264754702098,5.459431618637297,5.700439718141092
GENE_0082,5.906890595608519,5.584962500721156,5.700439718141092,5.700439718141092,5.614709844115208,5.392317422778761,5.643856189774724,5.832890014164741,5.882643049361842,5.643856189774724,6.189824558880018,5.807354922057604,5.614709844115208,5.727920454563199,5.78135971352466,5.285402218862249,5.523561956057013,5.643856189774724,5.584962500721156,5.727920454563199
GENE_0083,5.584962500721156,5.643856189774724,5.857980995127572,5.727920454563199,5.857980995127572,5.882643049361842,5.832890014164741,5.614709844115208,5.700439718141092,5.491853096329675,5.700439718141092,5.20945336562895,5.832890014164741,5.491853096329675,5.285402218862249,5.426264754702098,5.459431618637297,5.129283016944966,5.672425341971495,5.584962500721156
GENE_0084,5.392317422778761,5.20945336562895,5.700439718141092,5.930737337562887,6.108524456778169,5.321928094887363,5.459431618637297,5.754887502163468,5.554588851677638,5.426264754702098,5.357552004618084,5.491853096329675,6.066089190457772,5.584962500721156,5.247927513443585,5.78135971352466,5.614709844115208,5.614709844115208,5.554588851677638,5.727920454563199
GENE_0085,5.554588851677638,5.491853096329675,5.426264754702098,5.78135971352466,5.643856189774724,5.247927513443585,5.584962500721156,5.906890595608519,5.491853096329675,5.614709844115208,5.426264754702098,5.554588851677638,5.614709844115208,5.906890595608519,5.78135971352466,5.614709844115208,5.614709844115208,5.78135971352466,5.392317422778761,5.459431618637297
GENE_0086,5.78135971352466,5.614709844115208,5.727920454563199,5.426264754702098,5.700439718141092,5.459431618637297,5.832890014164741,5.523561956057013,5.700439718141092,5.807354922057604,5.672425341971495,5.523561956057013,5.727920454563199,5.523561956057013,5.672425341971495,5.807354922057604,5.426264754702098,5.321928094887363,5.700439718141092,5.672425341971495
GENE_0087,5.459431618637297,5.906890595608519,5.930737337562887,5.857980995127572,5.700439718141092,5.523561956057013,5.491853096329675,5.700439718141092,5.614709844115208,5.285402218862249,5.426264754702098,5.459431618637297,5.614709844115208,5.78135971352466,6.0,5.426264754702098,5.643856189774724,5.754887502163468,5.807354922057604,5.930737337562887
GENE_0088,5.491853096329675,5.523561956057013,5.392317422778761,5.672425341971495,5.491853096329675,5.832890014164741,5.614709844115208,6.022367813028454,5.832890014164741,5.614709844115208,5.78135971352466,5.700439718141092,5.672425341971495,5.614709844115208,5.807354922057604,5.614709844115208,5.459431618637297,5.954196310386875,5.882643049361842,6.087462841250339
GENE_0089,5.584962500721156,5.672425341971495,5.491853096329675,5.554588851677638,5.906890595608519,5.392317422778761,6.044394119358453,5.554588851677638,5.754887502163468,5.357552004618084,5.554588851677638,5.807354922057604,6.044394119358453,5.906890595608519,5.78135971352466,5.78135971352466,5.906890595608519,5.169925001442312,5.643856189774724,5.584962500721156
GENE_0090,5.882643049361842,5.459431618637297,5.672425341971495,5.643856189774724,5.882643049361842,5.78135971352466,5.584962500721156,5.807354922057604,5.614709844115208,5.78135971352466,5.523561956057013,6.022367813028454,5.832890014164741,5.392317422778761,5.584962500721156,5.584962500721156,5.643856189774724,5.672425341971495,5.491853096329675,5.754887502163468
GENE_0091,5.614709844115208,5.832890014164741,5.857980995127572,5.614709844115208,5.523561956057013,5.672425341971495,5.643856189774724,5.584962500721156,5.459431618637297,5.491853096329675,5.807354922057604,5.357552004618084,5.614709844115208,5.672425341971495,5.584962500721156,5.807354922057604,5.491853096329675,5.459431618637297,5.614709844115208,5.584962500721156
GENE_0092,5.78135971352466,5.832890014164741,5.906890595608519,5.78135971352466,5.491853096329675,5.554588851677638,5.491853096329675,5.247927513443585,5.700439718141092,5.614709844115208,5.906890595608519,5.672425341971495,5.357552004618084,5.20945336562895,5.554588851677638,5.426264754702098,5.357552004618084,5.357552004618084,5.954196310386875,5.857980995127572
GENE_0093,5.285402218862249,5.491853096329675,5.426264754702098,5.954196310386875,5.930737337562887,5.523561956057013,5.584962500721156,5.700439718141092,5.78135971352466,5.554588851677638,5.857980995127572,5.754887502163468,5.700439718141092,5.584962500721156,5.044394119358453,5.584962500721156,5.426264754702098,6.044394119358453,5.832890014164741,5.832890014164741
GENE_0094,5.754887502163468,5.754887502163468,5.247927513443585,5.554588851677638,5.584962500721156,5.727920454563199,5.584962500721156,5.459431618637297,5.554588851677638,5.727920454563199,5.584962500721156,5.459431618637297,5.857980995127572,5.357552004618084,5.584962500721156,5.554588851677638,5.727920454563199,5.614709844115208,5.392317422778761,5.357552004618084
GENE_0095,6.0,6.149747119504682,5.807354922057604,5.930737337562887,5.700439718141092,5.554588851677638,5.832890014164741,6.066089190457772,5.727920454563199,5.129283016944966,5.643856189774724,5.614709844115208,6.108524456778169,5.672425341971495,5.954196310386875,5.832890014164741,5.584962500721156,5.882643049361842,5.754887502163468,5.614709844115208
GENE_0096,5.614709844115208,5.643856189774724,5.584962500721156,5.459431618637297,5.700439718141092,5.523561956057013,5.672425341971495,6.087462841250339,5.643856189774724,5.672425341971495,5.491853096329675,5.357552004618084,5.754887502163468,5.700439718141092,5.807354922057604,5.807354922057604,5.584962500721156,5.247927513443585,5.357552004618084,5.857980995127572
GENE_0097,5.614709844115208,5.906890595608519,5.906890595608519,5.832890014164741,5.459431618637297,5.426264754702098,5.700439718141092,5.459431618637297,5.044394119358453,5.700439718141092,5.754887502163468,6.066089190457772,6.0,5.523561956057013,5.807354922057604,5.554588851677638,5.700439718141092,5.426264754702098,5.832890014164741,5.459431618637297
GENE_0098,5.754887502163468,5.672425341971495,5.554588851677638,5.459431618637297,5.459431618637297,5.643856189774724,5.643856189774724,5.700439718141092,6.0,5.672425341971495,5.807354922057604,5.643856189774724,5.977279923499917,5.700439718141092,5.672425341971495,5.727920454563199,5.672425341971495,5.247927513443585,5.882643049361842,5.459431618637297
GENE_0099,5.832890014164741,5.727920454563199,5.0,5.882643049361842,5.087462841250339,5.882643049361842,5.614709844115208,5.643856189774724,5.700439718141092,5.554588851677638,5.584962500721156,5.727920454563199,5.523561956057013,5.643856189774724,5.832890014164741,5.554588851677638,5.169925001442312,5.977279923499917,5.700439718141092,5.584962500721156
GENE_0100,5.700439718141092,5.321928094887363,6.129283016944966,5.727920454563199,5.700439718141092,5.727920454563199,5.614709844115208,5.754887502163468,5.754887502163468,5.554588851677638,5.954196310386875,5.78135971352466,5.459431618637297,5.643856189774724,5.727920454563199,5.554588851677638,5.459431618637297,5.459431618637297,5.614709844115208,5.643856189774724
GENE_0101,5.930737337562887,5.700439718141092,5.614709844115208,5.78135971352466,6.022367813028454,5.554588851677638,5.459431618637297,5.807354922057604,5.614709844115208,5.754887502163468,5.857980995127572,5.906890595608519,6.044394119358453,5.554588851677638,5.614709844115208,5.643856189774724,5.491853096329675,5.554588851677638,5.426264754702098,5.614709844115208
GENE_0102,5.727920454563199,5.426264754702098,5.754887502163468,5.78135971352466,5.672425341971495,5.78135971352466,5.672425341971495,5.807354922057604,5.643856189774724,5.614709844115208,5.78135971352466,5.906890595608519,5.247927513443585,5.614709844115208,5.459431618637297,5.700439718141092,5.523561956057013,5.906890595608519,5.459431618637297,5.554588851677638
GENE_0103,5.643856189774724,5.426264754702098,6.022367813028454,5.643856189774724,5.321928094887363,5.523561956057013,5.044394119358453,5.832890014164741,5.643856189774724,5.614709844115208,5.832890014164741,5.643856189774724,5.643856189774724,5.554588851677638,5.672425341971495,5.392317422778761,5.523561956057013,5.169925001442312,5.285402218862249,5.643856189774724
GENE_0104,5.523561956057013,5.285402218862249,5.554588851677638,5.954196310386875,5.321928094887363,6.108524456778169,5.643856189774724,5.523561956057013,5.700439718141092,5.906890595608519,5.727920454563199,5.700439718141092,5.727920454563199,5.832890014164741,5.614709844115208,5.643856189774724,5.672425341971495,5.727920454563199,5.857980995127572,5.491853096329675
GENE_0105,5.523561956057013,5.754887502163468,5.643856189774724,5.700439718141092,5.392317422778761,5.906890595608519,5.807354922057604,5.321928094887363,5.614709844115208,6.087462841250339,5.584962500721156,5.554588851677638,5.78135971352466,5.807354922057604,5.129283016944966,5.584962500721156,5.672425341971495,5.459431618637297,5.643856189774724,5.78135971352466
GENE_0106,5.727920454563199,5.78135971352466,5.727920454563199,5.459431618637297,5.643856189774724,5.247927513443585,5.584962500721156,5.700439718141092,5.523561956057013,5.459431618637297,5.78135971352466,5.584962500721156,5.857980995127572,5.247927513443585,5.523561956057013,5.882643049361842,5.78135971352466,5.20945336562895,5.554588851677638,5.832890014164741
GENE_0107,5.857980995127572,5.643856189774724,5.491853096329675,5.727920454563199,5.426264754702098,5.700439718141092,5.643856189774724,5.727920454563199,5.700439718141092,5.672425341971495,5.491853096329675,5.554588851677638,5.672425341971495,5.523561956057013,5.906890595608519,5.321928094887363,5.857980995127572,5.357552004618084,5.882643049361842,5.754887502163468
GENE_0108,5.700439718141092,5.754887502163468,5.643856189774724,5.700439718141092,5.78135971352466,5.426264754702098,5.700439718141092,5.357552004618084,5.906890595608519,5.754887502163468,5.357552004618084,5.523561956057013,5.523561956057013,6.044394119358453,5.882643049361842,5.357552004618084,5.523561956057013,5.523561956057013,6.0,5.78135971352466
GENE_0109,6.247927513443585,5.857980995127572,5.754887502163468,5.954196310386875,5.044394119358453,5.882643049361842,5.643856189774724,5.614709844115208,6.0,5.554588851677638,5.584962500721156,5.584962500721156,5.754887502163468,5.523561956057013,5.357552004618084,5.643856189774724,5.247927513443585,5.857980995127572,5.614709844115208,5.930737337562887
GENE_0110,5.700439718141092,5.857980995127572,5.643856189774724,5.700439718141092,5.832890014164741,5.459431618637297,5.459431618637297,5.727920454563199,5.700439718141092,5.554588851677638,5.727920454563199,5.754887502163468,5.807354922057604,5.459431618637297,5.357552004618084,5.78135971352466,5.459431618637297,5.857980995127572,5.727920454563199,5.78135971352466
GENE_0111,5.882643049361842,5.754887502163468,6.087462841250339,5.727920454563199,5.807354922057604,5.491853096329675,5.977279923499917,5.392317422778761,5.672425341971495,5.392317422778761,5.491853096329675,5.78135971352466,5.832890014164741,5.643856189774724,5.523561956057013,5.700439718141092,5.977279923499917,5.930737337562887,5.754887502163468,5.643856189774724
GENE_0112,5.78135971352466,5.459431618637297,5.321928094887363,5.321928094887363,5.857980995127572,5.392317422778761,5.459431618637297,5.857980995127572,5.754887502163468,5.78135971352466,5.754887502163468,5.930737337562887,5.426264754702098,5.491853096329675,5.357552004618084,5.954196310386875,5.754887502163468,5.643856189774724,6.022367813028454,5.906890595608519
GENE_0113,5.491853096329675,5.523561956057013,5.754887502163468,5.523561956057013,5.754887502163468,5.857980995127572,5.754887502163468,5.727920454563199,5.523561956057013,5.523561956057013,5.672425341971495,6.129283016944966,5.554588851677638,5.523561956057013,5.584962500721156,5.584962500721156,5.754887502163468,5.857980995127572,5.247927513443585,5.357552004618084
GENE_0114,6.0,5.882643049361842,5.78135971352466,5.426264754702098,5.754887502163468,5.584962500721156,5.857980995127572,5.857980995127572,5.930737337562887,5.727920454563199,5.614709844115208,5.321928094887363,5.906890595608519,5.459431618637297,5.554588851677638,5.882643049361842,5.614709844115208,5.392317422778761,5.643856189774724,5.807354922057604
GENE_0115,5.807354922057604,5.857980995127572,5.459431618637297,5.754887502163468,5.614709844115208,5.906890595608519,5.643856189774724,5.459431618637297,5.672425341971495,5.700439718141092,5.857980995127572,5.807354922057604,5.672425341971495,5.643856189774724,5.977279923499917,6.066089190457772,5.754887502163468,5.392317422778761,5.321928094887363,5.643856189774724
